Machine,Category,Material Name (JP),Material Name (EN),Cutting Pressure,Multi-Cut,Blade Type,GSM,Surface Texture,Has Adhesive,Density (kg/m3),Shore Hardness A
Maker 3,Paper,ペーパー、接着剤付き,"Paper, Adhesive-Backed",240.0,-,ファインポイントブレード,80.0,plain,1,750.0,15.0
Maker 3,Paper,フォトペーパー,Photo Paper - 48 lb,345.0,-,ファインポイントブレード,180.48,plain,0,750.0,15.0
Maker 3,Paper,印刷可能なステッカーペーパー（クリア）,"Printable Sticker Paper, Clear (No Liner Printing)",230.0,-,ファインポイントブレード,80.0,plain,1,750.0,15.0
Maker 3,Printable Materials,印刷可能なステッカー用紙、ホワイト（グリーンライナー印刷）,"Printable Sticker Paper, White",195.0,-,ファインポイントブレード,100.0,plain,1,900.0,25.0
Maker 3,Paper,印刷可能なステッカーペーパー（ホワイト）,"Printable Sticker Paper, White (Gray Liner Printing)",265.0,-,ファインポイントブレード,80.0,plain,1,750.0,15.0
Maker 3,Paper,印刷可能な一時的なタトゥーペーパー,Printable Temporary Tattoo Paper,350.0,2倍,ファインポイントブレード,80.0,plain,0,750.0,15.0
Maker 3,Paper,スマート水溶性ラベル,Smart Label Dissolvable Matless Writable Paper,80.0,-,ファインポイントブレード,80.0,plain,0,750.0,15.0
Maker 3,Paper,ステッカーペーパー、取り外し可能,"Sticker Paper, Removable",106.0,-,ファインポイントブレード,80.0,plain,1,750.0,15.0
Maker 3,Paper,付箋,Sticky Note,193.0,-,ファインポイントブレード,80.0,plain,0,750.0,15.0
Maker 3,Paper,昇華転写紙,Sublimation Paper,130.0,-,ファインポイントブレード,80.0,plain,0,750.0,15.0
Maker 3,Cardstock,ウォーターカラーカード,Watercolor Cards,230.0,2倍,ファインポイントブレード,200.0,plain,0,800.0,30.0
Maker 3,Others,粘着シート、両面,"Adhesive Sheet, Double-Sided",325.0,2倍,ファインポイントブレード,200.0,plain,1,150.0,40.0
Maker 3,Others,ダクトテープシート,Duct Tape Sheet,122.0,-,ファインポイントブレード,200.0,plain,0,150.0,40.0
Maker 3,Others,マグネットシート,- 0.5mmMagnetic Sheet - 0.5 mm,320.0,4倍,ディープポイントブレード,200.0,plain,0,3500.0,90.0
Maker 3,Others,マグネットシート,- 1.0mmMagnetic Sheet - 1.0 mm,350.0,7倍,ディープポイントブレード,200.0,plain,0,3500.0,90.0
Maker 3,Others,ペイントチップ,Paint Chip,310.0,-,ファインポイントブレード,200.0,plain,0,150.0,40.0
Maker 3,Others,印刷可能なマグネットシート,Printable Magnetic Sheet,330.0,-,ファインポイントブレード,200.0,plain,0,3500.0,90.0
Maker 3,Others,和紙シート,Washi Sheet,85.0,-,ファインポイントブレード,200.0,plain,0,150.0,10.0
Maker 3,Others,和紙テープ,- 0.06mmWashi Tape - 0.06 mm,70.0,-,ファインポイントブレード,200.0,plain,0,150.0,10.0
Maker 3,Plastic,ウィンドウクリング,Window Cling,100.0,-,ファインポイントブレード,150.0,plain,0,1350.0,70.0
Maker 3,Leather,４から５ozの中間の厚さのガーメントレザ－。,(1.6 mm)Medium Garment Leather - 4-5 oz. (1.6 mm),200.0,6倍,ディープポイントブレード,1440.0,plain,0,900.0,61.0
Maker 3,Leather,シマーレザー,- 1mmShimmer Leather - 1 mm,325.0,3倍,ファインポイントブレード,900.0,shimmer,0,927.0,61.0
Maker 3,Leather,２から３ozの薄手のガーメントレザー。(0.8から,1.3 mm)Thin Garment Leather - 2-3 oz. (0.8-1.3 mm),180.0,3倍,ディープポイントブレード,1170.0,plain,0,900.0,58.0
Maker 3,Leather,ツーリングレザー - 2～3オンス（0.8mm）,Tooling Leather - 2-3 oz. (0.8 mm),287.0,3倍,ディープポイントブレード,720.0,plain,0,900.0,53.0
Maker 3,Leather,ツーリングレザー - 4〜5オンス（1.6mm）,Tooling Leather - 4-5 oz. (1.6 mm),345.0,7倍,ディープポイントブレード,1440.0,plain,0,900.0,61.0
Maker 3,Leather,ツーリングレザー - 6〜7オンス（2.4mm）,Tooling Leather - 6-7 oz. (2.4 mm),450.0,16倍,ナイフの刃,2160.0,plain,0,900.0,69.0
Maker 3,Fabric,ベンガリン,Bengaline,1745.0,-,ロータリーブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,バーンアウトベルベット,Burn-Out Velvet,1410.0,-,ロータリーブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,チャリス,Challis,1200.0,-,ロータリーブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,クレープシャルムーズ,Crepe Charmeuse,2200.0,-,ロータリーブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,クレープデシン,Crepe de Chine,2100.0,-,ロータリーブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,クレープバックサテン,Crepe-back Satin,2000.0,-,ロータリーブレード,150.0,matte,0,277.2,12.0
Maker 3,Fabric,デリケートファブリック（チュールなど）,Delicate Fabrics (like Tulle),750.0,-,ロータリーブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,デリケートファブリック（チュール）、接着剤付き,"Delicate Fabrics (like Tulle), Bonded",125.0,-,ファインポイントブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,デニム、接着剤付き,"Denim, Bonded",340.0,3倍,ファインポイントブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,スイスドット,Dotted Swiss,1339.0,-,ロータリーブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,エクストラヘビーファブリック（バーラップなど）,Extra Heavy Fabrics (like Burlap),3163.0,-,ロータリーブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,フレックスフォーム,Flex Foam,2000.0,-,ロータリーブレード,150.0,plain,0,100.0,42.0
Maker 3,Fabric,グロイスポイント,Grois Point,3550.0,-,ロータリーブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,羽二重,Habutai,1650.0,-,ロータリーブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,ヘビーファブリック（デニムなど）,Heavy Fabrics (like Denim),2550.0,-,ロータリーブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,ヘビーファブリック（デニムなど）、接着剤付き,"Heavy Fabrics (like Denim), Bonded",340.0,3倍,ファインポイントブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,ラメ,Lame,981.0,-,ロータリーブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,ライトファブリック（シルクなど）,Light Fabrics (like Silk),1850.0,-,ロータリーブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,ライトファブリック（シルクなど）、接着剤付き,"Light Fabrics (like Silk), Bonded",175.0,-,ファインポイントブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,マトラッセ,Matelasse,3400.0,-,ロータリーブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,ミディアムファブリック（コットンなど）,Medium Fabrics (like Cotton),1900.0,-,ロータリーブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,ミディアムファブリック（コットンなど）、接着剤付き,"Medium Fabrics (like Cotton), Bonded",286.0,-,ファインポイントブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,モアレ,Moiree,600.0,-,ロータリーブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,モールスキン,Moleskin,2800.0,-,ロータリーブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,オイルクロス、接着剤付き,"Oil Cloth, Bonded",285.0,-,ファインポイントブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,プリッセ,Plisse,1500.0,-,ロータリーブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,ラミー,Ramie,1700.0,-,ロータリーブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,レーヨンリヨセル,Rayon Lyocell,1415.0,-,ロータリーブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,リップストップナイロン,Rip-Stop Nylon,1549.0,-,ロータリーブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,セイルクロス,Sailcloth,2610.0,-,ロータリーブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,スパンコール,Sequined,2550.0,-,ロータリーブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,シャンタン,Shantung,1600.0,-,ロータリーブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,シャンタンサンタン,Shantung Santeen,1743.0,-,ロータリーブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,タフタ,Tafetta,1405.0,-,ロータリーブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,ボイル,Voile,1450.0,-,ロータリーブレード,150.0,plain,0,280.0,10.0
Maker 3,Fabric,ジベリン,Ziberline,1900.0,-,ロータリーブレード,150.0,plain,0,280.0,10.0
Maker 3,Others,バルサ - 1／16インチ（1.6mm）,"Balsa - 1/16"" (1.6 mm)",200.0,4倍,ナイフの刃,200.0,plain,0,150.0,60.0
Maker 3,Others,バルサ - 3／32インチ（2.4mm）,"Balsa - 3/32"" (2.4 mm)",300.0,7倍,ナイフの刃,200.0,plain,0,150.0,60.0
Maker 3,Others,バスウッド - 1／16インチ（1.6mm）,"Basswood - 1/16"" (1.6 mm)",750.0,14倍,ナイフの刃,200.0,plain,0,400.0,97.0
Maker 3,Others,バスウッド - 1／32インチ（0.8mm）,"Basswood - 1/32"" (0.8 mm)",381.0,18倍,ナイフの刃,200.0,plain,0,400.0,97.0
